"","logFC","AveExpr","t","P.Value","adj.P.Val"
"PDE1B",-3.28969263572692,2.74118483220086,-18.9369346812744,3.04911747761544e-61,1.06903110185017e-59
"MYL2",-5.13077902716144,-4.55961693104198,-18.9146911896326,3.90675952459181e-61,1.3667777192701e-59
"RAB19",4.84786178478385,-1.50416940303002,18.8467525303804,8.32640573199836e-61,2.90673752034655e-59
"SLC43A1",-3.07654529387331,2.75736045535015,-18.8403009976881,8.94654019255446e-61,3.11653781268685e-59
"RRM2",6.92790211364374,4.25513439821114,18.8064100823975,1.30469881583868e-60,4.53522229403068e-59
"NDRG2",-4.07993675510928,6.18510722354555,-18.7983670550233,1.42688504399844e-60,4.94908975122051e-59
"PHACTR3",-4.47041345423062,-0.249219370713507,-18.798180852679,1.42984520720042e-60,4.94908975122051e-59
"COX7A1",-3.2327427925104,1.39583840084623,-18.7782566854065,1.78478762316857e-60,6.16452761225186e-59
"DIAPH3",5.90508270606382,2.21679667061424,18.7761307023787,1.8275143227853e-60,6.29872944980325e-59
"BSPRY",6.7443513672468,2.82167327466159,18.7636994417029,2.09861736679324e-60,7.21782395834936e-59
"PKMYT1",6.26734586662825,3.50942039488443,18.7471650392555,2.52245089220755e-60,8.65722175409968e-59
"WNT2B",-3.62257703577154,2.98840335021524,-18.7383017717896,2.78382745507273e-60,9.53416948192067e-59
"C7",-7.37472602634633,5.01161812707351,-18.7336654010165,2.93116174250341e-60,1.00176763082028e-58
"MUC1",5.92692388007592,8.06384739119045,18.6280664029967,9.4819683059449e-60,3.23380839415328e-58
"TPPP2",-4.2669557502968,-4.68610311898405,-18.5763090645076,1.68501239428048e-59,5.73468234940476e-58
"CRB3",6.45978816231531,3.0736684743467,18.5661045419564,1.88720826149123e-59,6.40941628349463e-58
"LRRTM3",-5.26665477526505,-4.11381268352975,-18.5605113003112,2.00814034173084e-59,6.80592230818278e-58
"WSB1",-3.06875971248638,6.28768502156169,-18.5394687708208,2.53665316422133e-59,8.57926687641426e-58
"HSF4",-3.4643043358078,3.29060389661524,-18.5256570814967,2.95698577180908e-59,9.98013372111828e-58
"B3GALT2",-4.02289345050992,-0.718278899146802,-18.4951930824185,4.14655377599668e-59,1.39660738774149e-57
"AKT3",-3.77587336126814,3.99601689958745,-18.4880746337052,4.48737086446665e-59,1.50827581039552e-57
"AMT",-3.50543452889149,3.41761736618261,-18.4613239957946,6.0378719123478e-59,2.02523918082627e-57
"MMP21",-4.13675102996791,-3.59943617788729,-18.4419745210361,7.48329040479034e-59,2.50490058241007e-57
"TBC1D2B",-2.90563192102187,5.53060326106594,-18.4231595049912,9.21952631637004e-59,3.0797382775094e-57
"PGR",-4.62593079875077,2.55747511231058,-18.4151425059382,1.00766052768894e-58,3.35914374271386e-57
"MND1",5.01565798323124,1.34875193961319,18.3967081318586,1.23615243953034e-58,4.11241879065021e-57
"NCAPH",5.74042674617514,3.16622432369459,18.3874634172945,1.36954690528996e-58,4.54689572556268e-57
"ADAMTS5",-3.80013556679077,2.94104832854987,-18.3641864537163,1.77261658990822e-58,5.87310115776517e-57
"NUDT10",-4.22229729152531,0.787308659903431,-18.3490751477984,2.09572520693355e-58,6.92952391593393e-57
"PBX3",-3.21974299638469,4.229826560167,-18.3407241765687,2.29887992652674e-58,7.58583745329352e-57
"CLDN18",-4.367524534183,-3.47488558822661,-18.3397803942003,2.32304279318699e-58,7.65005266387976e-57
"CYP11A1",-4.35099940292119,1.82475639975883,-18.3313792232556,2.54962683972051e-58,8.37925847041883e-57
"CCDC116",-3.70287370629651,-2.38007241295371,-18.3134575014076,3.10948613109665e-58,1.01986129799759e-56
"SOX17",5.32212391097748,6.62950474167268,18.2902602786133,4.02025139752964e-58,1.31592454195195e-56
"CDC45",5.70927727970649,2.34678442036172,18.2856755141522,4.22960476011432e-58,1.38167088830401e-56
"FXYD2",-3.70549544073729,-0.512294661355767,-18.2719296552171,4.92484161130625e-58,1.60555758181824e-56
"CDH19",-5.94215239678035,-3.86429752053843,-18.2698714700172,5.03834051208075e-58,1.63927446901059e-56
"CELSR2",4.60131956638943,6.87479286709867,18.2404767204071,6.97566397347388e-58,2.26507188663619e-56
"C2CD4D",4.64507895816047,-0.111039202124111,18.2396240481272,7.04179833494581e-58,2.28199154009758e-56
"CYP4F12",-4.97285021589268,-0.631558628581545,-18.2237699936067,8.39213939185252e-58,2.71418138422777e-56
"FGA",-5.02172800883494,-5.04436126600321,-18.2187259289222,8.8738049248039e-58,2.8642670340617e-56
"BUB1B",5.32852241111806,3.545576323485,18.2069653305959,1.01068372526278e-57,3.25580254308415e-56
"EXO1",5.01131918631275,2.43515957558092,18.2063071319842,1.01806956789132e-57,3.27311378072253e-56
"IQGAP3",6.27459450133661,3.83018923162552,18.1915111311724,1.1991007145305e-57,3.84752868323119e-56
"NBPF8",-2.74378756222224,4.09332023931885,-18.190405914485,1.21384857075083e-57,3.88615751562979e-56
"PLA2G1B",-4.27974393341025,-2.58041109878766,-18.190251959984,1.2159172457927e-57,3.88615751562979e-56
"CRABP2",7.21924744533046,7.47083545052947,18.1786135031408,1.38294395532063e-57,4.41132005199137e-56
"ARHGAP8",5.6004897866791,3.6567751881875,18.1579551822535,1.73784122989e-57,5.53252468255392e-56
"SOWAHB",5.53337475403736,0.498284553026367,18.1509524863687,1.87773007125459e-57,5.96619390608782e-56
"ENOX1",-3.56396386127442,0.913855757281475,-18.144869620751,2.00834128418594e-57,6.36875165909099e-56
"EML5",-2.85153533788176,3.70841156321239,-18.1374762778641,2.17936930410236e-57,6.89766144730296e-56
"CLSPN",5.69544464885547,1.76094533743318,18.1320621692155,2.31377161636247e-57,7.30882265145333e-56
"RIPK4",6.93726307503628,3.60528661771112,18.0972324265575,3.39998292176371e-57,1.07191709634209e-55
"RASAL1",7.7185807365458,2.97785531280283,18.0718665640889,4.49956803840976e-57,1.41584086748259e-55
"KIF14",5.0434540540043,2.11249219702537,18.0306365356515,7.09408665908655e-57,2.22792667509691e-55
"PAX8",6.78370787891976,7.42870601018918,18.0128875132588,8.6294901792424e-57,2.70490455175174e-55
"ENGASE",-3.01660990777785,4.35346267039878,-18.0115503711347,8.75779256599608e-57,2.73984172045431e-55
"TMC4",5.94394282592921,5.74141072735943,18.0095941528102,8.94893785100504e-57,2.79426719693186e-55
"PSD4",3.72749082311518,5.42050630165849,18.0073656041053,9.17177592990508e-57,2.85836112696735e-55
"TUBGCP6",-2.79109076921009,5.08732436407423,-17.9964355209935,1.03476013553231e-56,3.2186382188986e-55
"KLF2",-3.5684771603561,4.47651080829941,-17.9944470466795,1.05771681527082e-56,3.28376663183698e-55
"PPP1CA",2.78645137514283,7.49462341612497,17.9930803195077,1.07378983018924e-56,3.32731675381306e-55
"AURKB",6.55896484632927,3.2531817456856,17.991734890448,1.08985065672269e-56,3.37066359003131e-55
"UBE2T",5.5206742322562,3.75587495519764,17.9814510523778,1.22080641354993e-56,3.76851588911391e-55
"GSTM2",-3.65572144596711,5.8728072763654,-17.9640706341677,1.47883342174685e-56,4.55637539867003e-55
"NOSTRIN",-2.80935698898334,1.74488262090799,-17.9601834249624,1.54362255427777e-56,4.74700410453511e-55
"TMPRSS3",9.17292174816921,4.4807666818463,17.9490548669235,1.74521173228536e-56,5.35681216241854e-55
"SAPCD2",6.78057221840186,3.30049867280864,17.9371766421028,1.98947336899487e-56,6.09505701823137e-55
"SHE",-2.99167073193331,1.75534496903612,-17.9271419218998,2.22224705947872e-56,6.79539758714282e-55
"SLPI",8.98062045889241,7.60172170254616,17.9242589331173,2.29402045342792e-56,7.0017119580423e-55
"KIF4A",5.77132544321424,3.31600029766419,17.9085809046022,2.72685227526963e-56,8.30719715619595e-55
"HIST1H4C",5.99962968576515,0.43558663963829,17.9049301002333,2.83882810007646e-56,8.63215991253157e-55
"SOX10",-5.36601932976321,-5.03910003540973,-17.8995606673631,3.0119151373053e-56,9.14138721150796e-55
"MELK",6.21543286208096,3.32335545347344,17.8982591160698,3.05543492786581e-56,9.25620398631677e-55
"TTC14",-3.05342707139258,4.85748967349674,-17.8954359510603,3.15200364480482e-56,9.53100284269233e-55
"PLK5",-4.23646638334343,-4.4891954939256,-17.8946624674173,3.17898933078397e-56,9.59476779836618e-55
"MGARP",-3.87502847558322,0.562631876852318,-17.8874929321669,3.44036959008099e-56,1.03644319428588e-54
"PRRG2",5.27476130295599,2.15506122806748,17.8865875384163,3.47486894743455e-56,1.04490144245592e-54
"MUC16",10.5938556887488,7.34935567869414,17.8791930411211,3.76988072494419e-56,1.13152065744266e-54
"FOXM1",5.53448818915781,5.56758052952597,17.8214860060244,7.11859165208468e-56,2.13269335167797e-54
"CAMK1G",-4.06852645592778,1.29598262264156,-17.7947427714372,9.55572544435917e-56,2.85758348398594e-54
"FFAR1",-5.13560584906215,-2.57686571551343,-17.7583341603353,1.42651675561004e-55,4.25808707894755e-54
"MYH3",-3.30138377221757,0.773401418494786,-17.7555046829727,1.47162385144966e-55,4.3846843984218e-54
"EPS8L1",5.90482303796589,5.40670215060676,17.733289773703,1.8790050520744e-55,5.58823659728452e-54
"TRHDE",-5.36106051083922,-0.511530019772687,-17.6788883422172,3.41742999373531e-55,1.01450275799427e-53
"CTRB2",-4.89724274419979,-3.52304011908583,-17.6715528442394,3.70435913207579e-55,1.09767785720599e-53
"BTAF1",-2.6654342594121,5.06807707299254,-17.6677776884047,3.86127879077062e-55,1.14209606124103e-53
"NFASC",-3.99817003669099,3.40867890801118,-17.6630520921751,4.06709419574987e-55,1.20078926273065e-53
"RNF112",-3.79204776252664,-0.93069411590143,-17.6365709903221,5.44051516115019e-55,1.60337501162303e-53
"PLA2R1",-3.02294381385415,3.03434801139782,-17.6068460339782,7.54085867240149e-55,2.21834880438748e-53
"PLG",-4.07663474796205,-3.54736537889404,-17.5991264765416,8.20789786991591e-55,2.41021809653054e-53
"KRT86",6.16806416553491,0.568871985581529,17.587429688588,9.33257364963797e-55,2.73553708346505e-53
"BIRC5",6.72375335797795,4.41207836346011,17.5761758421897,1.05596776358292e-54,3.08965531977824e-53
"PNLIPRP2",-4.14835959828906,-5.35403287722016,-17.5755777339536,1.06292281080603e-54,3.10442159536669e-53
"ADRA1A",-4.64434020841132,-4.29754253564718,-17.5645276732284,1.19997189113261e-54,3.49841267472139e-53
"PTGS1",5.60953485070064,6.98530043672884,17.563012514105,1.22009137232507e-54,3.55070598300255e-53
"SRSF5",-2.5966856781464,7.48005628996442,-17.5333387368713,1.68961645818072e-54,4.908335811015e-53
"MYBL2",8.22122517543647,4.86314195907544,17.5241768249956,1.86824181287338e-54,5.41756823740181e-53
"FBXO40",-4.12601321807765,-4.76494517874404,-17.4953190484329,2.56370439036452e-54,7.42105747730426e-53
"GREB1",-4.77924079969158,5.60009753578638,-17.4806926039806,3.00957547380946e-54,8.69622980602706e-53
"CD22",-4.68677817151284,4.12303648198371,-17.4735439969572,3.25487999818224e-54,9.38836663305474e-53
"CNNM1",-4.43257551675624,-0.620321013003663,-17.4454361156228,4.42899127939616e-54,1.27523593156136e-52
"GPR39",6.54799473304619,1.31960659947158,17.4436985579954,4.51411276320166e-54,1.29744852352941e-52
"ZEB2",-3.28639043226238,4.54380985819235,-17.4281872325827,5.35018511886985e-54,1.53504076743871e-52
"KIAA0408",-4.18556802239971,-1.00070759381537,-17.4256981536072,5.49805780460679e-54,1.5746902176997e-52
"NFATC4",-3.33323170689232,5.83812857647014,-17.4054683971252,6.86161433132337e-54,1.9617705086462e-52
"KIF18A",4.77567611668453,2.65371060777697,17.403081417409,7.04332066333095e-54,2.01018843072049e-52
"COL21A1",-4.07454231763706,-0.468149153946439,-17.3743926211645,9.64218098114984e-54,2.7470928231409e-52
"CLK1",-2.8091205401773,6.05486619037126,-17.3671632110781,1.04360919658235e-53,2.96808293881147e-52
"NR2F6",3.47473336522114,7.24424819148135,17.349663739836,1.26386611327815e-53,3.5882327976979e-52
"SLC6A16",-3.4693318709225,0.493597757550134,-17.3435395800692,1.3514503839494e-53,3.83020816133952e-52
"VIP",-4.10464263483821,-3.97000331789172,-17.3310784941483,1.54882081395385e-53,4.3819507828524e-52
"GFPT2",-3.57530914055648,3.27148958532451,-17.3274909232719,1.61080621188398e-53,4.54940893314731e-52
"SORCS3",-5.61852766828858,-3.68804037079174,-17.3257899550891,1.64105498652118e-53,4.6268080625176e-52
"GOLGA8A",-4.23255106036723,5.82581093671327,-17.3150361208532,1.845868358947e-53,5.19525717358993e-52
"FOLR1",11.3805525638383,6.10440693138968,17.3148767362578,1.84908849230678e-53,5.19533188132067e-52
"GPR88",-4.46404758958069,-1.88737234822799,-17.3144121040166,1.85850775956021e-53,5.21279383319405e-52
"KLK8",10.0584163213769,4.3103814090037,17.2972101618739,2.24311328903027e-53,6.28071720928476e-52
"TJP3",7.53869627879535,3.92790194918816,17.266981269028,3.12139817340645e-53,8.72489784965226e-52
"RBM6",-2.69379240182825,6.01832698348227,-17.266219055173,3.14750631977413e-53,8.78278435850524e-52
"KPNA2",4.26143908101162,6.53048351060634,17.264005993101,3.22455278834477e-53,8.98236725356039e-52
"MARC2",-2.9871285906897,2.57793923652639,-17.2509018464588,3.72094178559008e-53,1.03473984560649e-51
"LRRC70",-3.16796689024715,-0.214368681251552,-17.2328339076048,4.53284868097528e-53,1.25836829935334e-51
"CDCA2",5.13070242284215,1.91442005391071,17.2225274275739,5.07290978289152e-53,1.40589601955842e-51
"ADGRG1",4.35116119943248,7.10333104093714,17.2223234615782,5.08422215556057e-53,1.40663479637176e-51
"ZSWIM5",-3.58977790001429,1.97218136861186,-17.1755682694114,8.47030860000382e-53,2.33947334982788e-51
"BUB1",5.44040445534882,4.18228450243648,17.1515600686823,1.10069146159627e-52,3.03492350800815e-51
"ESRP2",4.98704885031141,4.25075962646184,17.1368150037163,1.29275624636294e-52,3.55847015496316e-51
"CELSR1",5.42483807923907,5.9881903745689,17.1227942017459,1.50633677088785e-52,4.13937273459519e-51
"CCNB2",5.34111982039111,4.40708042548779,17.1173904212104,1.59776055488248e-52,4.3831987701228e-51
"SYNGR1",-3.54995480254922,4.3111191362594,-17.0946401712455,2.04749209513825e-52,5.60750865382306e-51
"CHMP4C",5.34386353603096,3.42958152288005,17.0842310885861,2.29346007679995e-52,6.27058966880363e-51
"CACNA1G",-3.95287248512885,1.33382934656786,-17.0519203373879,3.26118799081309e-52,8.90151111317909e-51
"CDCA5",4.89871933627545,4.19724370184238,17.0277058766089,4.24522525714725e-52,1.15680610524743e-50
"AKR1C1",-3.70925570708187,1.28654049761017,-17.0008116625635,5.68916732876318e-52,1.54768184120936e-50
"SORT1",3.51249628691367,7.11906853291438,16.9901942086081,6.38601646656171e-52,1.73435251883182e-50
"MICU3",-3.28155581910128,1.70521997402755,-16.9848722308132,6.76675018081741e-52,1.83469153235896e-50
"KLHL4",-3.80184158779745,0.576350969214436,-16.9754520963663,7.49707269401789e-52,2.02932410293316e-50
"ZNF695",4.74081323777371,0.977238250844643,16.9715711148403,7.82038279084191e-52,2.11332204719961e-50
"COL14A1",-3.84850115496991,4.65998364958003,-16.9709719398884,7.87152363316128e-52,2.123614369225e-50
"GOLGA8K",-4.28137939579023,-3.07039155059653,-16.9619920574344,8.67922341665083e-52,2.33764249241847e-50
"OSR2",-3.77968759111649,3.65242520407369,-16.9517524715699,9.70166981711028e-52,2.6087068526405e-50
"GATM",-3.47990499560495,4.11760652900577,-16.9339379138776,1.17753213421051e-51,3.16107141243177e-50
"MDGA1",-3.35880396521218,2.38861685496311,-16.9026751026351,1.65404668539678e-51,4.43295411499749e-50
"ECT2",4.69120861073136,5.34128347394664,16.8998384758616,1.70582416232038e-51,4.56420188694538e-50
"ACTN2",-4.2519367996302,-1.32556148125804,-16.8791047791054,2.13678658785546e-51,5.70792187376562e-50
"NCAPG",5.3195782645644,3.4344846013073,16.8383716562844,3.3254759777445e-51,8.86866282064714e-50
"FAM184A",-3.65717307550151,0.601153484912042,-16.8372899411814,3.36475388399072e-51,8.95872605315238e-50
"TCERG1L",-5.09931430256659,-2.08244436446069,-16.8348442109986,3.45527628640746e-51,9.18471154040466e-50
"SMAD9",-3.01796298346037,2.26709401194821,-16.8236053978513,3.90353385721422e-51,1.035932932939e-49
"FAM111B",5.61605114022421,1.9722572260527,16.7984456396469,5.1287906422414e-51,1.35887892781731e-49
"PLD1",-2.91304966049932,3.57962850537764,-16.7978533249713,5.16185095147676e-51,1.36541449233535e-49
"FGG",-5.01775957704469,-4.25883570985218,-16.7976780983208,5.17167202853662e-51,1.36579156753626e-49
"MYH2",-4.52661887218055,-4.95535930401356,-16.7864927246459,5.8387746886189e-51,1.53946817884039e-49
"RBM5",-2.64487379327324,6.58972039436412,-16.7850088843336,5.93349904808697e-51,1.56191201479416e-49
"AMY2A",-4.80568966113631,-3.98524121041298,-16.7381110180443,9.86549144245484e-51,2.5927595280429e-49
"RORA",-2.86865062864524,3.44731046605401,-16.722198364044,1.17219560402807e-50,3.07569001392399e-49
"KIF11",4.77973128508682,4.4577387519051,16.7123588918937,1.30404416767295e-50,3.4161337390827e-49
"PRCD",-3.37177615808194,-0.75101227891993,-16.6498502938334,2.56564983883293e-50,6.7102880350698e-49
"ADAMTS10",-3.23204000141236,2.81662262951882,-16.6384812829625,2.9014732875611e-50,7.57643137111459e-49
"EHF",8.30851289625802,4.21186434075259,16.6308112794424,3.15248308789598e-50,8.2186850759442e-49
"ABCC8",-4.70966389379127,-3.71948524987323,-16.6276385330378,3.26254969555128e-50,8.49202535155651e-49
"DOCK10",-3.14626691641112,3.21606367829732,-16.606979918316,4.07927889236019e-50,1.06009119841718e-48
"CORO2A",5.1104212499442,4.09277075762656,16.5838108274275,5.24033179468702e-50,1.35964461939344e-48
"NUAK2",4.75390924142785,5.6530476792729,16.5711255937803,6.01028803961937e-50,1.55693257688739e-48
"FSHR",-4.61767348634693,-4.3175471073946,-16.5407193625005,8.34735108971619e-50,2.1588983708665e-48
"TUB",-3.29580541288232,3.7079804943486,-16.5368902246938,8.69977357254989e-50,2.24647486473399e-48
"LY6G5B",-2.94328335070974,3.00475794108136,-16.5302891219368,9.34254729032612e-50,2.40863010014303e-48
"APBB3",-2.72219450692069,4.48743736182313,-16.5231954296132,1.00862263618863e-49,2.5962457350501e-48
"ADAMTS1",-4.19016451853013,7.03184765867746,-16.5004606662851,1.28916074388462e-49,3.31312274589493e-48
"GPR19",4.99026140655102,0.32291361607017,16.4966054692858,1.3439266173364e-49,3.44842243073006e-48
"ANKRD35",-3.56697385828594,0.430716163575346,-16.493220379131,1.39392599321891e-49,3.57108473349374e-48
"GLOD5",5.87889990321182,-0.62249591731862,16.4904226809116,1.43664791809084e-49,3.67474659300342e-48
"ABI3BP",-3.85363116145265,3.55315630139334,-16.4800811904108,1.60622774126151e-49,4.1020585392217e-48
"DACT1",-3.38819845507237,2.59416244025778,-16.4540945267798,2.12584706952482e-49,5.42057682241846e-48
"CELA3B",-4.57347838198504,-4.66674517578794,-16.4510726220229,2.1962576750277e-49,5.59134896046176e-48
"JAM2",-3.07562700255705,2.97709668582566,-16.4420349056053,2.4210366473685e-49,6.1539725280298e-48
"NACC1",3.28498587355293,7.05150389590825,16.4192783464073,3.09403680283918e-49,7.85238544595754e-48
"HMMR",5.62118601655884,3.24028289346725,16.4126649596198,3.32257367308973e-49,8.41925677785415e-48
"TK1",5.91084994028689,5.03488050965489,16.4053735740555,3.59411769026013e-49,9.09317365243417e-48
"TMEM125",4.95508066830187,4.20501707076841,16.3897977026854,4.2506879049775e-49,1.07376072730084e-47
"MTRNR2L4",-3.97499723141345,-3.81660232566341,-16.3748072528838,4.9953701345556e-49,1.25991754029381e-47
"FAM181A",7.87417133728276,1.44876086104767,16.3509951825173,6.45496274285218e-49,1.62553148453126e-47
"EDA2R",-3.31528362936166,1.01041638286821,-16.3207958674275,8.93326971332966e-49,2.24615814059423e-47
"PTPRN2",-3.06912251301408,1.81716132434047,-16.3132396689935,9.68962383618592e-49,2.43257408282519e-47
"STXBP2",3.68581654552672,6.02693078322146,16.2865317257874,1.29129277131084e-48,3.23516085197075e-47
"MYCBPAP",-3.60959592341816,0.0494566326465036,-16.2864352599424,1.29263250170949e-48,3.23516085197075e-47
"BPI",-4.84520418786246,-2.50792492409448,-16.285083399028,1.31155395230999e-48,3.27747460770799e-47
"ADM2",5.65410692777292,1.11219486816534,16.2686900403117,1.56424512698736e-48,3.90293554077154e-47
"ASF1B",5.79083475749964,4.63302438632747,16.2627835679888,1.66674206350817e-48,4.15230626173828e-47
"TXLNB",-3.55834677936731,1.02731748472957,-16.2448256128915,2.02140488336935e-48,5.02816737655238e-47
"KLF9",-3.19903080969395,4.93265242253974,-16.2441098714311,2.03700498014311e-48,5.05923618579667e-47
"CMTM8",4.44554325880167,3.41117659179857,16.2414144504531,2.09683975228757e-48,5.19990687350827e-47
"SERINC2",6.60595401665594,5.56951185827624,16.2167353287901,2.73309136658718e-48,6.76741710070627e-47
"TAF1C",-2.57756763249869,5.58821512065817,-16.2149059110539,2.78729740278879e-48,6.89114804689484e-47
"DDIAS",4.54082395584022,2.670795652506,16.1993474048006,3.29388517717271e-48,8.13124796088705e-47
"CLEC4M",-5.18752072137557,-2.46010967742305,-16.1898205549545,3.64843503344902e-48,8.99283956426494e-47
"SLC2A1",3.52677793310983,7.70328698425176,16.1877359103602,3.73096037509878e-48,9.1823393921493e-47
"SYNE3",-3.13301574137075,2.44665514937151,-16.1764768816906,4.2099665119791e-48,1.03455793378967e-46
"TTYH2",-2.9389605316993,3.14947129747515,-16.162839928086,4.87304607885883e-48,1.19569703787142e-46
"F2RL1",5.3369060503709,3.40489838800947,16.1588207381141,5.08767042555978e-48,1.24647925426215e-46
"C12orf54",-3.90316785437945,-4.38915300519366,-16.1453412282042,5.87876337770689e-48,1.4381311673464e-46
"KLK7",10.608927443265,5.85966397642081,16.1441402140956,5.95494386169436e-48,1.45457998111177e-46
"RBM47",3.80628689273187,6.05641704248892,16.1419932508581,6.09358949895615e-48,1.48621460223416e-46
"AUNIP",4.26166349161223,1.85437898744295,16.1321372143971,6.77257966479888e-48,1.6493461974094e-46
"PPARG",-3.21936134614782,1.58879019536549,-16.1250492289376,7.30708219414226e-48,1.77685520380129e-46
"SPP1",6.32805893236383,7.31338633279015,16.1064698608705,8.91654940676692e-48,2.16499142909379e-46
"BLM",4.21240353884198,2.30458793348599,16.0777297348238,1.21301699183295e-47,2.94088828958844e-46
"HOOK1",4.09302246031699,4.00455268976515,16.0677680397265,1.34952479348513e-47,3.26697460422858e-46
"STAMBPL1",-2.91131971995524,1.916861852329,-16.0658350673138,1.37773786365291e-47,3.33031791469623e-46
"PLS1",5.03931585685885,3.64249254301854,16.0643365490801,1.40001424241744e-47,3.37914416849362e-46
"FAM83D",5.37984722715569,3.96375617227384,16.0529562157906,1.58134681199955e-47,3.81116295371981e-46
"CAMSAP3",5.18246722714167,4.89967348071707,16.0451498722738,1.71910854632203e-47,4.13704997508385e-46
"SOX9",7.28301810110463,4.84453573948576,16.0302489732459,2.01619355969225e-47,4.84482080193109e-46
"C6orf223",7.57120474932515,1.2103062788939,16.0226841003027,2.18610175072836e-47,5.24535446620191e-46
"HIST2H2AA3",-6.85672740510013,-2.0856305157782,-16.0204064376277,2.24000435253037e-47,5.36677331472224e-46
"KIAA1109",-2.55770630349225,5.3478983705094,-15.985894430605,3.23950530896488e-47,7.75004005385892e-46
"MCHR1",-4.22305709996137,-1.40138210696037,-15.9832560985698,3.33213930596842e-47,7.95994746394922e-46
"CDT1",4.95122674724075,4.01473150989968,15.9788804130755,3.49163779036643e-47,8.32873366183008e-46
"ITGA10",-3.25082753317093,0.92735579726217,-15.9744175072743,3.6621667985301e-47,8.72271295439057e-46
"ASS1",3.23752509216132,8.66602268569568,15.9707125519785,3.81003144496381e-47,9.06163619103381e-46
"CD74",3.69823622863362,10.6528784450708,15.96850261165,3.90105196867063e-47,9.26457130311442e-46
"LOR",-3.95471601618152,-4.92582725409264,-15.9016168441218,7.96679683896916e-47,1.88926896466983e-45
"PCDHB15",-3.50741981628233,1.64903006511739,-15.8994510873068,8.15300472233219e-47,1.93061253017322e-45
"SERPIND1",-4.00520857005299,-2.89507709912085,-15.8849332531607,9.51847126603115e-47,2.2506757348226e-45
"JUP",2.6851001652978,8.92860080225998,15.8703939401927,1.11146527598611e-46,2.62428405076081e-45
"UBXN8",-2.81799248589977,3.50255341071685,-15.8660142252035,1.1645912018579e-46,2.74573473504701e-45
"TMEM139",6.30094522735484,4.34656490365871,15.8540213999346,1.32339504781244e-46,3.11562816755611e-45
"KLF5",3.96827838321566,6.11883533052836,15.8492595541819,1.39228682209575e-46,3.27308121703087e-45
"IGSF9",5.02358852846467,5.46669941331024,15.8391493891534,1.55065153528611e-46,3.64011532121708e-45
"MOV10L1",-3.73464252641245,-0.943037964454157,-15.8386006978775,1.55974297182727e-46,3.6561813639317e-45
"TRH",-4.64049942024084,-2.49774795565508,-15.8326399053142,1.66200398123258e-46,3.89028500240167e-45
"KCTD7",-2.65162518301459,3.84247665281833,-15.8238019230657,1.82606707779654e-46,4.26816942838995e-45
"WNK4",-4.22062618791838,-0.0789599731250334,-15.8235109275236,1.83173543974333e-46,4.27527577241672e-45
"CENPM",4.74921717160532,2.39775717179638,15.8169543800248,1.96421198802305e-46,4.57790839844685e-45
"SYK",4.73309934691359,5.29670343192226,15.7987790121585,2.38359174916504e-46,5.54739207087509e-45
"HAAO",-2.8397018014366,1.69430121297391,-15.7944318136987,2.49648338240036e-46,5.80182738069844e-45
"KCNIP2",-3.09962354590036,1.22466922609659,-15.7711177243368,3.19945877867874e-46,7.42493515143305e-45
"NR4A3",-4.34094773586011,2.09326805614463,-15.7548835911516,3.80252624355687e-46,8.81021346528693e-45
"XIRP2",-4.15579931158983,-4.88494422621183,-15.7547676801803,3.80721666221829e-46,8.81021346528693e-45
"TRAF1",-2.71762012034475,3.43024766167548,-15.7484290030328,4.07270362625813e-46,9.41118502726807e-45
"PRDM6",-3.51924784649824,0.717577712175782,-15.7380148582665,4.54958687800319e-46,1.04982523874264e-44
"HSPB6",-3.97899597909877,5.55888176251387,-15.7370375154991,4.59710543480795e-46,1.05928769424158e-44
"RBBP8NL",7.67779678135056,1.27744211925308,15.7355714910629,4.6693140741281e-46,1.07440454537363e-44
"SLC30A10",-4.51451575607529,-3.22951541568079,-15.7272340342166,5.10202993027442e-46,1.17231388284893e-44
"DCLK1",-3.51377320515061,1.986754010953,-15.7149400802102,5.8141403144571e-46,1.33405408512818e-44
"COL27A1",-3.59423977395147,4.59101270120312,-15.6979604180707,6.96353971087447e-46,1.59553329600712e-44
"DEPDC1B",5.14746696597342,2.31342992757009,15.684180261716,8.06103563482791e-46,1.84440123357778e-44
"ASPM",4.99111799288353,3.55679498537364,15.6737166178201,9.00827324132071e-46,2.05823861081187e-44
"PRSS35",-4.08298642829599,-0.427468839704522,-15.6721208603135,9.16218501685102e-46,2.09046880580831e-44
"MAPK10",-3.55070645278039,1.7205604284724,-15.670012926628,9.36952654296592e-46,2.13478232214243e-44
"IGFBP4",-3.487249007449,8.07207657513567,-15.6520049172122,1.13429237574964e-45,2.58079277883849e-44
"USP43",4.1490679762619,1.98348788846503,15.6363493648157,1.33925177346823e-45,3.04286981156162e-44
"GSTM3",-3.49986600106624,4.54620978727323,-15.6296996638658,1.43712663336212e-45,3.26069401276639e-44
"PTPN6",3.30747101258718,5.15359833719031,15.6167661170341,1.64839942440179e-45,3.73484148136049e-44
"TMEM238",7.05517525718132,3.64642670327972,15.6145753774397,1.68713780438309e-45,3.8172959390409e-44
"ADGRB3",-4.75801267231951,-2.64035189645531,-15.6055362616307,1.85681861371959e-45,4.19537850110976e-44
"TNFRSF9",5.58681495592549,-0.266570814426693,15.5927195441578,2.12699958777943e-45,4.79917188543631e-44
