"","logFC","AveExpr","t","P.Value","adj.P.Val"
"GPR50",1.79654488938528,-4.19752359274609,1.44867459973335,0.0738347770845277,0.371136962073306
"PILRB",-1.60246225755627,4.43879155697857,-1.44416269104636,0.0744670486855779,0.374198083920337
"GJC1",-1.594076828467,3.36866184807031,-1.44281426326213,0.0746568101170932,0.375034366546323
"GDPD3",-1.60884856764959,2.03802479733736,-1.43516597094172,0.0757401360196031,0.380357495573444
"RAB40A",-1.60543690312262,0.0656499649285509,-1.43474065878604,0.0758007284672917,0.380542863626797
"RHOXF1",-1.66196402582599,-3.69219272036802,-1.43385678203942,0.0759267689143927,0.381056582278042
"CNDP1",-1.65208162496591,-3.1941902323239,-1.42611377622097,0.077037757516825,0.38651163387305
"SH3TC1",-1.59381241587095,4.76581933500175,-1.42462254773136,0.0772531366358609,0.387471256472623
"SUGP2",-1.56119660259337,6.36997281865224,-1.42201314875506,0.0776311152834318,0.389245560875117
"SIM2",1.70721819251035,1.1152132792673,1.42000673661065,0.0779227043298616,0.390585732557977
"GLB1L3",1.84688745952573,-0.509176420170548,1.41891775040118,0.0780813131234404,0.391258715900744
"TCEAL5",-1.68830274783294,-3.60038574757256,-1.40870499428212,0.0795807343272979,0.398647880498652
"ITGA11",1.71073582944099,4.17054436830248,1.4081559276415,0.079661961063441,0.398930418912277
"SMIM22",1.82829366131996,3.12466786416929,1.40760134351237,0.0797440677634811,0.399217186591633
"NID1",-1.59704927948576,6.74425270698205,-1.40137609762056,0.0806701232484351,0.403727462037481
"C1orf158",-1.75456939802052,-2.96715156298809,-1.38445365720136,0.0832285502869616,0.416401868963721
"FBN2",1.84200526941112,1.69662991483141,1.38274497048599,0.0834902360688023,0.417462045780871
"RPS4Y1",-1.9317872630518,2.81146212145166,-1.38273079811695,0.0834924091561741,0.417462045780871
"CFAP52",-1.71324937933962,-0.990962855904268,-1.37592088842332,0.0845415212081164,0.422576126225328
"CCNE2",1.63734073153803,2.28837085181732,1.37474190319011,0.0847241527774264,0.423357318138446
"RHD",-1.63712803026929,-2.36280562634028,-1.37334655150934,0.0849406832947321,0.424307361065074
"ARRB1",-1.61287406250003,4.90169796259428,-1.36685747847231,0.0859531161775524,0.429231378798405
"GOLGA6A",-1.64542470108846,-3.58832333105932,-1.36572696994952,0.0861304203823937,0.429983179728197
"TTBK1",1.64798328710037,-1.40917354364549,1.36420955148119,0.0863688363169171,0.43103950298536
"BEX5",-1.63123097756513,1.22370302273875,-1.36101664646163,0.0868721167483357,0.433416614761178
"TIMELESS",1.59309337832885,5.44609098458005,1.35966249075781,0.0870862262466341,0.434349986276664
"ZNF276",-1.55958071468307,4.96668270469487,-1.35795016730017,0.0873575312934798,0.435567957767986
"LGSN",1.90025441863386,-0.344686479501478,1.35643298264804,0.0875984453918269,0.436633690275018
"LPO",1.6890380429707,-2.55084530622794,1.35397491391586,0.0879898156241525,0.438448476613994
"MYO1G",-1.61316437884036,4.70103602564337,-1.35329751306085,0.0880978995226842,0.438850974993656
"CD300C",-1.60408879774236,1.3201115498567,-1.3530367546596,0.0881395316977874,0.438922303806459
"BIVM-ERCC5",1.84509257751232,-0.350347384181082,1.34771943132567,0.0889916906230339,0.443028645697694
"CDK3",-1.62033149671891,2.3594088171631,-1.34599983630931,0.0892685841382732,0.444189040211919
"VAX1",1.76414895935619,-4.22811741831612,1.34592863966505,0.0892800622205662,0.444189040211919
"GALNT4",1.63255259844929,4.1353398067688,1.34253068274317,0.0898291483867454,0.44678254861498
"PLIN2",-1.60322391389492,6.09365017711106,-1.34085066760491,0.0901015537321445,0.447998752622389
"DCSTAMP",-1.65424694892354,-0.0755500378802436,-1.34056653410173,0.0901476851199485,0.448089483414034
"EPHX3",1.73558451054723,2.58786727693879,1.3363029040362,0.0908420310841247,0.451401187236204
"APOBEC2",-1.6697816178501,-2.86106572494102,-1.33482541596678,0.0910835693471112,0.452461502135418
"TMC1",1.66173713096584,-3.37899807299352,1.33187543048295,0.091567256021719,0.45472367251824
"PACSIN1",1.6630662054318,0.143758182489244,1.33056830215169,0.0917821841381736,0.455650200525317
"WNT4",1.70223560249358,1.87079735018723,1.32869357055772,0.0920910947438777,0.457042585711586
"BRINP1",-1.73734602073266,-0.464432281389715,-1.31508119140955,0.094357231582475,0.468144708715768
"CFAP43",-1.67076217454814,0.925777343939398,-1.31203028704603,0.0948707353434592,0.470547134867095
"SDHAF3",1.59309972445503,3.68882500740448,1.31151017281248,0.0949584820807119,0.470837027780636
"MYCN",1.72426334473028,-0.337085090666389,1.30979758400545,0.0952478302449777,0.472126043194568
"OCLM",-1.59271394669509,-1.9042932732539,-1.30773794541607,0.0955966739571825,0.473709081249437
"KRT9",1.72293906958749,-4.27151867344933,1.3033170418265,0.0963486250185089,0.477288040705129
"DRC7",-1.69830637580348,-1.24808614853965,-1.29671497202491,0.0974796588494996,0.482742100989664
"IGSF1",1.71447871868999,-0.682787101710665,1.29388928685231,0.0979667093521847,0.485004627014666
"DNMT3B",1.62848913431178,2.22957974515879,1.29253182326104,0.0982013230571252,0.486016403303973
"CTTNBP2",-1.633345474462,1.5051914069975,-1.29197729063347,0.0982972827212719,0.486341543513189
"M1AP",-1.63972021577342,-0.741644839396803,-1.29113963441289,0.0984423661442268,0.48690945642897
"C9orf24",-1.7135969896896,-0.44435923810142,-1.28977858430905,0.0986784368887622,0.487926917169972
"TRIM22",-1.58534163742663,6.19015350313745,-1.28957661099654,0.0987135039730301,0.487950171899906
"DLL4",-1.58258859945584,4.22777531341503,-1.28315642134728,0.0998329553449721,0.493331977980843
"TMSB15A",-1.64540908386623,-0.632486439393886,-1.27943541803583,0.100485999974785,0.496406400121364
"CDH8",1.73926357547571,-0.859607304441064,1.27888381479104,0.100583072572877,0.496733244083017
"RTN1",-1.60018955007425,2.44265531314897,-1.27236712675782,0.101735084350406,0.502268143014139
"CAGE1",1.6691563071907,-3.72011602784423,1.26669052715566,0.102746398244198,0.507105227206468
"BCL2L14",1.65809251920175,0.259033320487427,1.26414592897059,0.103202097469703,0.509197944838236
"VIL1",1.83571703018808,0.57234402734224,1.26336061018311,0.10334303250856,0.50973681166745
"TRDN",-1.72533028854975,-3.1838633878086,-1.26291158906499,0.103423677656898,0.509978060738371
"LHCGR",-1.67382776005986,-4.14363750335704,-1.26119907526556,0.103731668598105,0.511335477324553
"HOXC12",1.7796069491915,-4.20040284547993,1.26102728911349,0.103762600594609,0.511335477324553
"INTS7",1.56286795740132,4.79534193441845,1.25457582067751,0.1049291130481,0.516925458823719
"ASTN1",-1.68621807811278,-1.95740332116827,-1.24551746057955,0.106582985591215,0.524912221406935
"PSMD14",1.55723831565541,6.12851292924937,1.24506639059351,0.106665831452927,0.52515928659575
"SERPINE1",-1.6333268021243,6.98237105878108,-1.23951702069172,0.107688867222681,0.530033720143486
"MMP9",1.66979082890842,5.65551002608391,1.23569649722491,0.108397288619803,0.533357142718993
"CYP27A1",-1.59912790462442,5.59641814286922,-1.23301618400241,0.108896286070766,0.535648398272793
"PLCB4",-1.62580553482421,3.0575432432168,-1.23249815174167,0.108992919167129,0.535959672893441
"TRIM16L",1.71929420340196,3.84078007297693,1.23012386167526,0.109436605854588,0.537976829636962
"ARHGEF35",1.70711857981126,3.7963099348182,1.22565177524717,0.11027583437454,0.541936592782527
"KRT74",1.7723090228726,-3.68473944433872,1.22316673538989,0.110744167555539,0.544004432292173
"CACNG4",-1.67774836883559,2.1818801767615,-1.22306001267046,0.110764312536403,0.544004432292173
"KRT78",1.74485570846354,-1.6538402676744,1.21795375600488,0.111731243337313,0.54858572576554
"FBXO27",1.72005371337332,3.02479475033412,1.20525756434274,0.114161580933284,0.560195967358466
"CLEC4G",-1.63358441560668,-1.88182612581756,-1.20523653523772,0.114165637405039,0.560195967358466
"NCF2",-1.57910748289209,5.24132142263434,-1.20327548335818,0.114544372133862,0.561882802256155
"SIN3B",-1.54262831990227,5.97010652408862,-1.20238044234387,0.114717527171092,0.562560470442308
"EPHA10",1.73776317058832,0.798947702057531,1.20002755831157,0.115173606321903,0.564624726538431
"ZNF727",-1.6529459475699,-2.48019902534127,-1.19859043837714,0.115452809363988,0.565820874193133
"GRIP2",-1.60828373278837,-0.285488221281448,-1.19829901961065,0.115509484748634,0.565926042655655
"F8",-1.57239747757033,3.94462577200724,-1.19103989255826,0.116927637354336,0.572699522183535
"LAGE3",1.58356307048961,4.0189565927135,1.19014731447097,0.117102861844002,0.573382995074073
"PSMG3",1.57166978096053,4.99758988756976,1.18125575778527,0.11885856261151,0.581802345771236
"GDPD2",1.73190587584381,-2.98719159383077,1.17936377555813,0.119234537195068,0.583464985604368
"C2CD4B",-1.63727253430731,0.841397072163895,-1.17068251234762,0.120970450033932,0.591779340044228
"E2F2",1.61397357359899,2.65917254627252,1.1680121239344,0.121507986009174,0.594228038699764
"GPR156",1.66871640775472,-0.440314415517192,1.16601932971201,0.121910219381624,0.596013758887341
"GMNN",1.58846300642653,4.09187093767725,1.16541137946013,0.122033116635858,0.596433146088271
"CCL21",-1.62839220782214,4.9481367689172,-1.16092504660644,0.122942723063039,0.600696126367601
"MNDA",-1.59164154243998,3.76393583492353,-1.14975330142418,0.125228449373246,0.611661537054258
"HIST2H2BF",-1.61214191670202,2.21760834637052,-1.14958501445627,0.12526310631273,0.611661537054258
"DEFB1",1.75596049871027,0.62784298272675,1.14682454341588,0.125832553527949,0.614255508868207
"ATAD2",1.58233163194335,5.38987358096035,1.13654233458207,0.127969527110101,0.624497510069641
"NTN5",-1.60296300644685,-1.52115011131543,-1.13315526554058,0.128678964617114,0.627768962172744
"PTPRG",-1.56590790137285,5.38989208377962,-1.12953583158971,0.129440086704227,0.631290498736549
"TNNT1",1.75857521305899,2.43439882753414,1.12658591129936,0.130062723992039,0.634134701017009
"GNG7",-1.58053975217234,2.51739698178996,-1.12583643308403,0.130221245820982,0.634715019818983
"APOH",-1.72826558726243,-1.22388469811668,-1.11358411161837,0.132831717338198,0.647242479570903
"CLDN8",1.77376198742386,-0.372596018922504,1.10660916540948,0.134333803928075,0.654363209798173
"PURG",-1.60377728728127,-2.70140366892828,-1.10415074687321,0.134866008344356,0.656756592149639
"RGS6",-1.66391159183595,-0.434505879933324,-1.09810445439856,0.136181078862784,0.66295969019235
"ODF3B",-1.5693474586174,4.43873597824758,-1.09621651035077,0.136593501306306,0.664613773301518
"TMEM79",1.61134168988433,3.65130432290237,1.09617048960952,0.136603565228059,0.664613773301518
"SAMSN1",-1.57604338911138,3.76045122648504,-1.09593588918745,0.136654876078698,0.664662184801658
"SEMA5A",-1.59413934874529,4.23771844066017,-1.09056545401284,0.137833084504508,0.670189914670938
"SLC22A1",-1.58849212141425,-1.7922138800429,-1.08027422791761,0.140110195399653,0.681055910487728
"THSD7B",1.67714526473386,-0.849418151225371,1.07840981969709,0.140525449923319,0.682867850096081
"ZG16B",1.67849789637941,0.668604501553706,1.07753083746544,0.140721513060254,0.683613879951114
"ITIH1",-1.6142763971518,-3.53212023581709,-1.07424764212118,0.141455495751153,0.68697183944425
"IL17REL",1.67757764099299,-2.61880459846615,1.06716039853289,0.143048743251672,0.694499487629718
"ZWILCH",1.57328972516756,4.11252870592143,1.06475585371622,0.143592044067046,0.69692665302248
"FOXRED2",1.59217478788702,4.68494823086047,1.06327903253125,0.143926418370153,0.698338630195758
"FRMD4A",-1.55424887774089,4.49236654906655,-1.06193428742151,0.144231345716366,0.699606919910052
"DGKE",-1.55319387053046,3.57302759492872,-1.05944099889406,0.14479786364561,0.702040766658633
"FABP6",1.69561203303635,0.424700887150327,1.05934159164437,0.144820481734497,0.702040766658633
"CENPQ",1.57369729794507,2.64517026097662,1.0575843304338,0.145220703834006,0.703768609955512
"ZNF80",-1.61385829756656,-1.7464293797667,-1.05411787065838,0.146012384372919,0.707391925496778
"C2orf73",-1.63296370338949,-2.96454776118744,-1.05258255188972,0.146363951021816,0.708881462604154
"CPXM1",1.6465711662832,3.29585743433186,1.05071895975726,0.146791451622384,0.710737760642276
"RELT",-1.55079021190729,4.23949398268969,-1.04792222443211,0.147434583771271,0.713636675061545
"HACD1",-1.58612915080074,2.13127304620967,-1.04390125924376,0.148362545360651,0.717912105975808
"SCNN1G",-1.61342526658682,2.88119843120736,-1.03768018431987,0.149805941161277,0.724678348724177
"NREP",1.58425499497225,5.38373915452858,1.03625350171876,0.150138273392908,0.726000589342131
"GLP1R",-1.63116995329541,-3.05646900532216,-1.0361189972291,0.150169630303251,0.726000589342131
"MYO1H",-1.59288590939284,-1.91119099222752,-1.03203187494815,0.151124541539164,0.73039740828101
"TCF19",1.58006856042943,4.49489750943809,1.03126645840216,0.151303821390973,0.731044019769373
"VWC2",-1.65081590980222,-2.38939601084464,-1.02714696344095,0.152271142359073,0.735496620892788
"LNX1",1.60297769925375,3.05763217181995,1.02468222606121,0.152851861785266,0.738079753272001
"SYCE1",-1.64109565434933,-2.62582034998175,-1.02433875398017,0.152932904183285,0.738249255099248
"CTAGE6",-1.64538397647179,-4.42213386669683,-1.01850284474607,0.154314248676561,0.744693686556257
"TSPAN1",1.67248082999827,5.26922884726073,1.01703056555811,0.154664034027272,0.746157618378343
"WFIKKN2",-1.61682343806045,-3.25810390951618,-1.01567813088982,0.154985808483793,0.747485576931137
"CEMP1",-1.59933517885909,1.19547204036987,-1.00814337932711,0.156786591107543,0.755943750104475
"INSM1",1.69143207108565,-3.20366588041919,1.00714637383032,0.157025900979851,0.756870494524958
"HARBI1",1.54772927389383,1.86819196167445,0.991342842785405,0.160851310495164,0.775076629582393
"NEFL",1.76550986596588,-0.971109087067073,0.986079844986704,0.162138682350083,0.781045751008944
"SMIM15",1.54001504281918,5.61778799903375,0.984513751532401,0.162523054737206,0.782662717898381
"TMEM117",1.6115871642986,2.60234343776973,0.976818543169788,0.16442033611489,0.79156225325533
"MKRN2OS",1.61624590202445,-0.809691280809938,0.975137945069889,0.164836598460609,0.793328582588194
"CNGA4",-1.62390993490628,-2.00386311567379,-0.974857168030897,0.1649062098551,0.793425985739958
"MAFF",-1.55145580257452,5.2233048274719,-0.973827658510023,0.165161613116825,0.794416977787302
"SIRPG",1.61361090796004,0.853709483963666,0.973453582217273,0.165254478344488,0.794625812985014
"PHF21B",-1.62430173374702,-2.95265824562448,-0.960123039605267,0.168585887504878,0.810402396710556
"ELOVL4",1.64215007804102,0.687877276377586,0.957018467724289,0.169367907579226,0.81391814437744
"ANO5",-1.6103169135537,0.775393895938241,-0.954029674561758,0.170122962338057,0.817302243579247
"THEMIS2",-1.56136996243238,5.41507558819988,-0.953472783134171,0.170263887386811,0.817734808818305
"LRRTM4",-1.62931104945018,-2.68444686420373,-0.951974536557147,0.17064340014545,0.81931265023525
"SPATA6L",-1.57189244494017,1.15267642719663,-0.949037383850337,0.171388966329597,0.822646561803053
"CBR1",1.5980085248583,6.51798908510274,0.94628341667296,0.172089923387615,0.825764427840839
"AKR1C2",1.75648782265725,6.00293023433226,0.938322263631607,0.174126531352173,0.835287569799825
"NR2E1",1.65738904833751,-3.62338054022263,0.933950198057684,0.175251482832103,0.840433103286154
"CPEB1",-1.58955112877721,0.174772513204553,-0.931742430410907,0.175821300412617,0.842914169937577
"DKK1",1.7059581688288,1.58584193051587,0.931071264902337,0.175994758638263,0.843494116110015
"ASPHD1",1.62599558211835,1.59205401015326,0.917748753278455,0.179460298044789,0.859847045193725
"ZDHHC14",-1.5417466234088,3.24965985237044,-0.91729873681233,0.17957810426634,0.860155032953827
"CHST5",-1.60568041180996,-3.62710942063452,-0.916279572352355,0.179845083034614,0.861177140752756
"POU3F2",1.68896630549304,-3.0866623283813,0.910212971974993,0.181439440896153,0.868552819541607
"GP1BA",-1.57292962855104,0.101356745976125,-0.907952280516779,0.182035829908425,0.871148239019768
"MTURN",-1.55628774188362,4.95711793542988,-0.907399132871453,0.182181941453457,0.871587912818413
"STK26",1.5689540758831,4.6395793913132,0.90535417060098,0.182722746258026,0.873915039394786
"RORB",-1.60662024234732,-0.164280362657101,-0.901215234651289,0.183820384159519,0.878903175674941
"CDC42EP5",-1.56966117063923,2.32981852934609,-0.888304535174068,0.187270618109887,0.895133501792351
"INAFM1",-1.53546807688968,3.11569773708666,-0.886237832163732,0.187826619318436,0.897524166650987
"EPHB1",1.63290396690257,0.814529189948425,0.88565114816032,0.187984639607259,0.898012234984735
"HLA-E",-1.54559761201207,9.83755314713415,-0.885284438103185,0.188083452774831,0.898217261839979
"CRISPLD1",1.63153504231964,2.79864111130932,0.883740875781404,0.188499730646051,0.899937810897815
"RNFT2",1.59260070699176,1.58106175689114,0.881969483789839,0.188978151433943,0.901953933336341
"NACAD",-1.56320486062309,1.98231416268809,-0.879751811362833,0.189578159049871,0.904548995229045
"RPTN",1.69875753636231,-4.01238982933501,0.877216126234672,0.190265643405337,0.907559777240652
"RGS4",1.60709614100863,1.52082484355013,0.869701638631136,0.192311987616395,0.917048558158892
"SRMS",1.63322163248583,-2.92684789332618,0.869037487572386,0.192493495007254,0.917641787234226
"GLRA3",1.64724473764896,-2.04457179277484,0.866707119962841,0.19313119554953,0.92040875221855
"INCENP",1.56199383880936,4.39314941170202,0.866413424416189,0.193211656281118,0.920519216257801
"STK39",1.55769527165085,5.22897176533675,0.86457859269854,0.193714789738813,0.922642759662929
"TEKT2",-1.62588220153892,0.0237588832017437,-0.863581465115033,0.193988549495775,0.923672886043588
"HOXB2",-1.56972902255134,2.82495721595656,-0.85698828085452,0.195804630572526,0.93204396128569
"NLRC4",-1.55859558372942,1.63172237692968,-0.849766732479692,0.197805603288544,0.941289915560231
"MAGEA9",1.71260345408606,-4.3860605738697,0.844488527721534,0.199275901775712,0.948005844149111
"MAN2A2",-1.5357093625342,6.18785701801415,-0.842448795231433,0.199845850968387,0.950435876017157
"DAB1",-1.60169389153692,-1.46464715338638,-0.833655724430574,0.202314056285937,0.961889610803258
"PPAN-P2RY11",-1.65031493193432,-3.03271537981754,-0.824924461982824,0.204782884687329,0.973339531773257
"FAM124A",-1.55067762199445,1.31673737285049,-0.815363718061669,0.207506727663605,0.9859944155985
"ALG3",1.55344937275602,5.95377023606034,0.811186825025991,0.208703416144404,0.991387495548498
"HNF1A",1.69129348670246,-2.9359439875096,0.810626929456275,0.208864136325179,0.991857763222703
"PLD4",1.59959965238303,1.04838502635751,0.809713893598537,0.209126383323128,0.992809742984538
"TTC14",-1.53931535686729,5.19492329639223,-0.805306912832489,0.210394906399993,0.998536959789691
"POTEF",1.6521640038423,-4.1191051361589,0.80265037409536,0.211161755037849,1
"SLC1A6",1.69232865276751,-3.38574963976767,0.793204649360645,0.213901648688515,1
"MRPL13",1.54729942689419,4.94292888174763,0.792654324069095,0.214061916214187,1
"FBXO32",1.56965899081198,5.40432913366678,0.78292041211476,0.216908201051853,1
"BDKRB1",1.60774640417044,-0.133034676920936,0.781334002261256,0.217374148683269,1
"GBA2",-1.52930600727068,5.85029521790871,-0.772101324313046,0.220097354591831,1
"EDA2R",-1.57022595712806,0.697618301901343,-0.771714289117923,0.220211938021642,1
"ARL6IP1",1.52680676788974,7.71119803846973,0.770440316916719,0.220589344760084,1
"C9orf131",-1.57134368430017,-3.46456986665218,-0.768445138744367,0.221181149357229,1
"ARHGEF25",-1.54238899590837,3.99290085798065,-0.766747052707077,0.221685546805956,1
"TNFAIP2",-1.5599955343369,7.23807603616788,-0.761996817370008,0.2231000406666,1
"C1orf194",-1.63237667103978,-1.21178608173853,-0.750640385872433,0.226502454871221,1
"PIWIL2",-1.58351510195097,-1.1055288315085,-0.750522324782194,0.226537979622339,1
"ZNF556",1.66370301189947,-3.11182631867505,0.748330074725488,0.227198202688747,1
"ASCL2",1.59047558305944,0.878913056577085,0.744503035410918,0.228353360625019,1
"AMTN",1.69650517939177,-2.65443832628121,0.743846608074733,0.228551828884882,1
"TRIM73",-1.55364170651246,0.986701656875953,-0.74194796940097,0.229126420620425,1
"ITGAM",-1.55906048610515,4.53082617125285,-0.741374469758185,0.22930014022692,1
"KLF6",-1.54054073495274,7.33280737312792,-0.738116557436477,0.23028840077378,1
"BVES",-1.55508646405536,1.84576976960243,-0.737078910686122,0.230603662264217,1
"SYT13",1.69358200127896,-0.11303728482953,0.730677222453038,0.232553976245831,1
"PTK6",1.61367228802434,3.6327924938946,0.727731772428496,0.233454400707112,1
"DUSP14",1.55939237320646,4.26185329441534,0.720378274155826,0.235710794235651,1
"FAM86C1",1.5418206465581,2.85890025856054,0.715083970331714,0.237342758135506,1
"PIK3R1",-1.53689294189255,5.92760231167456,-0.693016870197893,0.244211356012768,1
"CXCL6",1.65815849698806,0.965973755492452,0.692415173373041,0.244400130848459,1
"CHEK2",1.55717089057561,3.82073960053559,0.685823811694126,0.246473233129883,1
"ANK2",-1.55371762407878,2.93265766714154,-0.673770723713345,0.250288414051215,1
"MAPK11",-1.53827128239404,3.65212464536503,-0.67269933823425,0.250629051823695,1
"NKX2-8",1.60331133040078,-0.933209866967929,0.670344060131914,0.251378755637197,1
"CHGB",1.65257272593503,-0.05564649623051,0.66875320435351,0.251885808436378,1
"PLGLB1",-1.54719477063427,-0.0590068058804977,-0.667487718967174,0.252289541704206,1
"BTAF1",-1.52547663097851,5.58411196752522,-0.666284018396982,0.252673880232395,1
"PLA2G2F",1.61934864790728,-3.71443901658708,0.66057460630069,0.254501077638752,1
"HTR1F",-1.55912258267078,-2.23008682275469,-0.659416214873275,0.254872644509309,1
"P2RY6",1.58565768631174,2.73669468050874,0.659163241051498,0.254953826462475,1
"POLR3K",1.53675756983917,3.9112087246464,0.646227788479617,0.259122935759814,1
"ANKRD55",-1.56882646327788,-2.48125439182534,-0.643599638313784,0.259974283845708,1
"ODC1",1.56091729273785,7.20017413430461,0.641601115265487,0.26062263939703,1
"THY1",1.56152853670929,6.08811744861814,0.640790338108058,0.26088590696871,1
"KRT31",1.6787771072415,-2.99215227935406,0.635785326786635,0.262514111471571,1
"ACVR1C",1.58622936659804,0.824269663092465,0.634062038593349,0.26307592547838,1
"DNAJC12",1.61602394803555,1.57449726103365,0.633622946163352,0.263219173503874,1
"ALPK3",-1.56418173233498,4.24913417999205,-0.632848115507292,0.263472048892429,1
"TLX2",1.59839876479555,-3.31144271043356,0.631530115900656,0.263902479064162,1
"APOC2",1.58527833008224,0.215377211013131,0.616224395883621,0.268927139856193,1
"PRRG1",-1.53709385076193,2.85441967035887,-0.607564787422453,0.271791119905063,1
"CRISP2",-1.60112045952161,-2.85844901164393,-0.604870005183661,0.272685451498072,1
"KIF1A",1.66999648639193,0.740112560192916,0.585953263929908,0.279004301747595,1
"PSTPIP1",-1.53614734552396,2.90969255500274,-0.584200733398212,0.279593297250749,1
"TBC1D3H",-1.62097583835,-4.41378011834843,-0.583402212121271,0.279861866833269,1
"MUC4",1.61942740111786,5.48998851136855,0.581647099540962,0.280452610151216,1
"CRIPT",1.53270641568305,4.13089675618848,0.580436695892431,0.280860364793444,1
"ECM2",-1.54263652498773,3.2394298060632,-0.579122494282114,0.28130341100942,1
"SPRR3",1.72256981194975,-0.0839182247075306,0.571601132702535,0.283845504658302,1
"PROX2",-1.54177236865496,-1.59481059997811,-0.570512024239691,0.284214515551135,1
"NLRP7",1.59303609289165,-1.99269268608957,0.567816909015771,0.285128658341908,1
"AGTR2",-1.62342363840718,-0.64194459200142,-0.567650489949869,0.285185151164378,1
"SLC13A5",1.61606389659876,-1.59083757576911,0.567161291860078,0.2853512458694,1
"CEP126",-1.53976446527164,2.5721149653992,-0.562397312825523,0.286971140204175,1
"ECEL1",1.59991609409824,-0.443600764204399,0.561005922759653,0.28744507569622,1
"GPR135",-1.52925271395238,0.724261878312249,-0.558490454719459,0.288302834202348,1
"ZNF488",1.60990303428005,-0.527780805040249,0.55819906461297,0.28840227441151,1
"HHIPL2",1.61903489074028,-0.91542832325642,0.548024206546221,0.291884668941998,1
"SMPDL3B",1.6042257217061,3.86076239813688,0.547229442397338,0.29215750443523,1
"EDN2",1.60382800981235,0.914170272245083,0.545779553990191,0.292655544122872,1
"PPM1H",1.56542353914185,4.0151827062566,0.53938159867962,0.294857956091044,1
"MAPK8IP2",1.57669091238743,2.38817270945197,0.538557005922175,0.295142366819781,1
"CACNA1G",-1.55559321761576,-0.7621435181671,-0.537764749167623,0.295415743585255,1
"LAMA5",-1.53826114712152,7.89465039705259,-0.537076856906777,0.295653202796863,1
"ITGAL",-1.54270046019473,4.90798378279267,-0.535028656963668,0.296360757412636,1
"MRPL19",1.52223238578654,5.06975911109082,0.534322273235733,0.296604959154028,1
"TSHZ3",-1.53439813758222,3.35055318016053,-0.533127971404272,0.297018047323543,1
"SH2B3",-1.5258367188745,5.2287102604921,-0.530658849494673,0.297872907755817,1
"SLC27A3",-1.52646784593157,5.1630441047653,-0.523336695856392,0.300414566276597,1
"UCN2",1.59950689420967,-1.24092957886056,0.519697733177762,0.301681357403079,1
"FCRL6",-1.54754322711422,0.144677826552001,-0.519552318911395,0.301732028771133,1
"HCAR1",1.62019789719306,0.152521641476694,0.518434762753555,0.302121582578812,1
"NAT8L",1.5809466798799,-0.0031314897646526,0.51663408064366,0.302749733098166,1
"C17orf58",1.53142303321062,3.17130102882597,0.515015895427543,0.303314720428005,1
"BTK",-1.53526365631654,3.43468900937742,-0.514978476791881,0.303327790677045,1
"BMP7",1.6395446416289,3.00532058418379,0.512026511439673,0.304359698871106,1
"FXYD3",1.57169483605692,6.71914839819019,0.51066773375326,0.304835207320527,1
"FUT1",-1.52997933687623,3.56892436036877,-0.510081332302252,0.305040522374531,1
"AIM2",1.57926666211463,1.79158140003785,0.508580767745105,0.30556619044955,1
"SLC7A11",1.59681109470744,4.39323182756225,0.500256312621483,0.308489628212697,1
"KCNAB1",-1.52915519683881,1.17355572969833,-0.497868090670139,0.309330599974753,1
"SBK3",-1.55142742138715,-2.93199558836659,-0.494877681264516,0.310385032954584,1
"COL23A1",-1.54128329600214,0.821697760216609,-0.489436621986551,0.312307579952764,1
"EIF1AY",-1.64154686051796,0.0268858713149445,-0.487640152061046,0.312943474214176,1
"FBXO16",1.54916006299629,0.504781063798985,0.483891081319381,0.314272322534795,1
"TRIM52",-1.52130636788506,4.20689397305096,-0.482809435133732,0.314656158589698,1
"MRPL30",1.52186046826962,5.01462521310309,0.482718321377666,0.314688500643768,1
"KRT18",1.53460300306826,8.6516517658841,0.479495446006027,0.315833417719577,1
"HMBOX1",-1.51673134782757,3.34507541420537,-0.47368186112006,0.317903151000339,1
"C2orf66",-1.55172605932613,-2.87747994457517,-0.470308111259662,0.319106884467321,1
"MAP3K19",-1.58160386652325,-1.80886878494421,-0.469984227424257,0.319222545043424,1
"NKPD1",1.56053834192063,-1.20037529122461,0.467047437956998,0.320272090561789,1
"MSANTD1",-1.54017902142305,-1.10081839355637,-0.46589986259019,0.320682601429846,1
"PGM2L1",1.54402702538825,4.65069742474897,0.464161407372034,0.321304900261037,1
"IL5RA",-1.55660578816897,-0.257559198428597,-0.460399503980141,0.322653232988205,1
"ANKRD66",-1.57938846111205,-2.67563168722792,-0.449347055518853,0.326628098818062,1
"GABRE",-1.55210323605218,4.86354409402042,-0.445626751779367,0.32797053032624,1
"CACNG6",-1.57797945335586,-2.27390017806425,-0.443697408735023,0.328667591545617,1
"RBFOX1",-1.56581520486516,-4.25865373746759,-0.441617696967939,0.329419649098202,1
"PKD2L1",-1.54587617338955,-1.29687070988372,-0.438874724902532,0.330412609328921,1
"TBC1D3L",-1.57097082533181,2.76138219772771,-0.43670013956956,0.331200663465867,1
"SLC22A16",-1.54791051362653,-2.43283549194254,-0.43530423312605,0.331706924959846,1
"ZNF154",-1.52993703478171,1.92642561393601,-0.432240256702321,0.332819233633834,1
"PLEKHG2",-1.52786725029362,5.72279729155471,-0.431243364265015,0.33318145175685,1
"MSR1",-1.53964615789646,5.31780519963935,-0.430935708213171,0.333293269220672,1
